255,1039,140,0,0,0,0
256,1050,221,0,0,0,0
257,1072,39,0,0,0,0
258,599,183,0,0,0,0
259,117,14,0,0,0,0
260,250,268,0,0,0,0
261,788,155,0,0,0,0
262,234,137,0,0,0,0
263,712,178,0,0,0,0
264,833,238,0,0,0,0
265,209,37,0,0,0,0
266,976,71,0,0,0,0
267,87,86,0,0,0,0
268,769,84,0,0,0,0
269,1014,113,0,0,0,0
270,1084,103,0,0,0,0
271,106,147,0,0,0,0
272,510,105,0,0,0,0
273,441,271,0,0,0,0
274,918,128,0,0,0,0
275,1033,31,0,0,0,0
276,160,103,0,0,0,0
277,681,36,0,0,0,0
278,122,127,0,0,0,0
279,22,21,0,0,0,0
280,1162,22,0,0,0,0
281,769,30,0,0,0,0
282,935,34,0,0,0,0
283,357,279,0,0,0,0
284,549,51,0,0,0,0
285,725,210,0,0,0,0
286,468,81,0,0,0,0
287,907,162,0,0,0,0
288,501,74,0,0,0,0
289,800,53,0,0,0,0
290,760,80,0,0,0,0
291,821,81,0,0,0,0
292,951,247,0,0,0,0
293,1188,216,0,0,0,0
294,569,296,0,0,0,0
295,659,154,0,0,0,0
296,1115,243,0,0,0,0
297,710,268,0,0,0,0
298,719,257,0,0,0,0
299,569,249,0,0,0,0
300,1182,104,0,0,0,0
301,294,148,0,0,0,0
302,730,81,0,0,0,0
303,612,101,0,0,0,0
304,386,296,0,0,0,0
305,285,278,0,0,0,0
306,996,247,0,0,0,0
307,869,298,0,0,0,0
308,898,115,0,0,0,0
309,341,292,0,0,0,0
310,745,57,0,0,0,0
311,437,76,0,0,0,0
312,1018,96,0,0,0,0
313,344,129,0,0,0,0
314,1020,196,0,0,0,0
315,1005,68,0,0,0,0
316,249,245,0,0,0,0
317,1075,297,0,0,0,0
318,269,142,0,0,0,0
319,484,189,0,0,0,0
320,50,281,0,0,0,0
321,736,4,0,0,0,0
322,226,208,0,0,0,0
323,73,49,0,0,0,0
324,61,63,0,0,0,0
325,1050,138,0,0,0,0
326,303,61,0,0,0,0
327,55,47,0,0,0,0
328,707,10,0,0,0,0
329,149,64,0,0,0,0
330,182,147,0,0,0,0
331,935,189,0,0,0,0
332,108,108,0,0,0,0
333,1188,41,0,0,0,0
334,950,40,0,0,0,0
335,287,188,0,0,0,0
336,789,142,0,0,0,0
337,1108,162,0,0,0,0
338,929,93,0,0,0,0
339,296,39,0,0,0,0
340,179,27,0,0,0,0
341,146,219,0,0,0,0
342,657,293,0,0,0,0
343,373,135,0,0,0,0
344,508,45,0,0,0,0
345,483,219,0,0,0,0
346,363,194,0,0,0,0
347,276,276,0,0,0,0
348,567,242,0,0,0,0
349,1047,163,0,0,0,0
350,770,258,0,0,0,0
351,810,169,0,0,0,0
352,66,152,0,0,0,0
353,148,150,0,0,0,0
354,391,123,0,0,0,0
355,134,171,0,0,0,0
356,553,272,0,0,0,0
357,113,92,0,0,0,0
358,985,168,0,0,0,0
359,873,21,0,0,0,0
360,959,158,0,0,0,0
361,198,209,0,0,0,0
362,27,291,0,0,0,0
363,1053,10,0,0,0,0
364,594,177,0,0,0,0
365,851,40,0,0,0,0
366,311,240,0,0,0,0
367,874,292,0,0,0,0
368,838,236,0,0,0,0
369,965,122,0,0,0,0
370,39,105,0,0,0,0
371,245,191,0,0,0,0
372,322,129,0,0,0,0
373,657,128,0,0,0,0
374,1082,41,0,0,0,0
375,1120,235,0,0,0,0
376,1108,14,0,0,0,0
377,688,110,0,0,0,0
378,248,111,0,0,0,0
379,574,97,0,0,0,0
380,1126,267,0,0,0,0
381,790,34,0,0,0,0
382,525,141,0,0,0,0
383,932,95,0,0,0,0
384,1108,272,0,0,0,0
385,662,84,0,0,0,0
386,1110,41,0,0,0,0
387,974,238,0,0,0,0
388,104,178,0,0,0,0
389,831,7,0,0,0,0
390,503,259,0,0,0,0
391,991,192,0,0,0,0
392,115,108,0,0,0,0
393,1164,227,0,0,0,0
394,1002,260,0,0,0,0
395,1167,41,0,0,0,0
396,8,42,0,0,0,0
397,483,222,0,0,0,0
398,124,30,0,0,0,0
399,955,41,0,0,0,0
400,927,261,0,0,0,0
401,715,112,0,0,0,0
402,1199,149,0,0,0,0
403,1123,245,0,0,0,0
404,1160,222,0,0,0,0
405,315,231,0,0,0,0
406,543,118,0,0,0,0
407,1066,269,0,0,0,0
408,1043,35,0,0,0,0
409,285,211,0,0,0,0
410,104,284,0,0,0,0
411,716,24,0,0,0,0
412,1168,67,0,0,0,0
413,332,270,0,0,0,0
414,399,168,0,0,0,0
415,376,154,0,0,0,0
416,596,98,0,0,0,0
417,1072,241,0,0,0,0
418,379,163,0,0,0,0
419,528,204,0,0,0,0
420,6,294,0,0,0,0
421,583,204,0,0,0,0
422,992,11,0,0,0,0
423,889,287,0,0,0,0
424,659,194,0,0,0,0
425,580,160,0,0,0,0
426,1172,52,0,0,0,0
427,945,156,0,0,0,0
428,429,105,0,0,0,0
429,1090,176,0,0,0,0
430,1029,239,0,0,0,0
431,307,78,0,0,0,0
432,361,74,0,0,0,0
433,853,142,0,0,0,0
434,731,98,0,0,0,0
435,976,187,0,0,0,0
436,55,120,0,0,0,0
437,109,26,0,0,0,0
438,8,282,0,0,0,0
439,295,70,0,0,0,0
440,604,149,0,0,0,0
441,423,135,0,0,0,0
442,592,39,0,0,0,0
443,662,261,0,0,0,0
444,884,106,0,0,0,0
445,774,185,0,0,0,0
446,227,257,0,0,0,0
447,605,39,0,0,0,0
448,231,282,0,0,0,0
449,1014,136,0,0,0,0
450,108,249,0,0,0,0
451,100,170,0,0,0,0
452,1097,67,0,0,0,0
453,335,111,0,0,0,0
454,971,56,0,0,0,0
455,1113,174,0,0,0,0
456,876,49,0,0,0,0
457,267,38,0,0,0,0
458,958,11,0,0,0,0
459,51,187,0,0,0,0
460,303,284,0,0,0,0
461,854,225,0,0,0,0
462,667,118,0,0,0,0
463,771,128,0,0,0,0
464,146,92,0,0,0,0
465,598,124,0,0,0,0
466,818,38,0,0,0,0
467,312,150,0,0,0,0
468,892,149,0,0,0,0
469,858,117,0,0,0,0
470,745,189,0,0,0,0
471,1177,88,0,0,0,0
472,476,13,0,0,0,0
473,292,27,0,0,0,0
474,221,30,0,0,0,0
475,1147,259,0,0,0,0
476,360,183,0,0,0,0
477,725,278,0,0,0,0
478,477,247,0,0,0,0
479,1135,99,0,0,0,0
480,632,116,0,0,0,0
481,611,208,0,0,0,0
482,71,277,0,0,0,0
483,659,148,0,0,0,0
484,1090,122,0,0,0,0
485,96,184,0,0,0,0
486,1072,294,0,0,0,0
487,949,80,0,0,0,0
488,829,282,0,0,0,0
489,290,233,0,0,0,0
490,216,41,0,0,0,0
491,843,106,0,0,0,0
492,814,50,0,0,0,0
493,15,133,0,0,0,0
494,944,219,0,0,0,0
495,516,141,0,0,0,0
496,443,281,0,0,0,0
497,402,178,0,0,0,0
498,324,271,0,0,0,0
499,239,250,0,0,0,0
500,504,258,0,0,0,0
501,179,181,0,0,0,0
502,578,104,0,0,0,0
503,441,19,0,0,0,0
504,13,289,0,0,0,0
505,321,211,0,0,0,0
506,1048,50,0,0,0,0
507,724,133,0,0,0,0
508,752,260,0,0,0,0
509,402,229,0,0,0,0
510,220,252,0,0,0,0
511,757,116,0,0,0,0
512,789,70,0,0,0,0
513,409,278,0,0,0,0
514,266,218,0,0,0,0
515,635,96,0,0,0,0
516,982,274,0,0,0,0
517,841,127,0,0,0,0
518,295,267,0,0,0,0
519,384,170,0,0,0,0
520,1198,13,0,0,0,0
521,1107,292,0,0,0,0
522,828,235,0,0,0,0
523,1026,66,0,0,0,0
524,1136,10,0,0,0,0
525,487,116,0,0,0,0
526,1064,44,0,0,0,0
527,153,105,0,0,0,0
528,74,69,0,0,0,0
529,50,149,0,0,0,0
530,1162,129,0,0,0,0
531,365,71,0,0,0,0
532,496,23,0,0,0,0
533,536,82,0,0,0,0
534,306,8,0,0,0,0
535,533,18,0,0,0,0
536,499,217,0,0,0,0
537,1145,129,0,0,0,0
538,154,200,0,0,0,0
539,22,64,0,0,0,0
540,873,252,0,0,0,0
541,787,41,0,0,0,0
542,105,241,0,0,0,0
543,40,220,0,0,0,0
544,315,200,0,0,0,0
545,986,20,0,0,0,0
546,753,170,0,0,0,0
547,194,208,0,0,0,0
548,154,242,0,0,0,0
549,142,33,0,0,0,0
550,115,201,0,0,0,0
551,81,232,0,0,0,0
552,960,164,0,0,0,0
553,887,108,0,0,0,0
554,407,139,0,0,0,0
555,672,42,0,0,0,0
556,720,226,0,0,0,0
557,1033,68,0,0,0,0
558,165,61,0,0,0,0
559,458,154,0,0,0,0
560,395,174,0,0,0,0
561,430,76,0,0,0,0
562,1168,253,0,0,0,0
563,711,129,0,0,0,0
564,952,110,0,0,0,0
565,192,116,0,0,0,0
566,309,286,0,0,0,0
567,13,197,0,0,0,0
568,389,13,0,0,0,0
569,998,203,0,0,0,0
570,64,26,0,0,0,0
571,1087,104,0,0,0,0
572,223,123,0,0,0,0
573,1018,20,0,0,0,0
574,406,140,0,0,0,0
575,1,105,0,0,0,0
576,922,295,0,0,0,0
577,379,297,0,0,0,0
578,925,191,0,0,0,0
579,87,271,0,0,0,0
580,200,268,0,0,0,0
581,28,198,0,0,0,0
582,1026,298,0,0,0,0
583,995,73,0,0,0,0
584,1190,12,0,0,0,0
585,87,156,0,0,0,0
586,805,64,0,0,0,0
587,76,16,0,0,0,0
588,597,26,0,0,0,0
589,635,238,0,0,0,0
590,85,22,0,0,0,0
591,857,34,0,0,0,0
592,1059,274,0,0,0,0
593,645,227,0,0,0,0
594,295,139,0,0,0,0
595,1087,79,0,0,0,0
596,361,144,0,0,0,0
597,731,228,0,0,0,0
598,200,29,0,0,0,0
599,206,75,0,0,0,0
600,562,85,0,0,0,0
601,717,296,0,0,0,0
602,1153,159,0,0,0,0
603,939,183,0,0,0,0
604,816,238,0,0,0,0
605,666,266,0,0,0,0
606,979,255,0,0,0,0
607,548,74,0,0,0,0
608,227,204,0,0,0,0
609,992,89,0,0,0,0
610,63,158,0,0,0,0
611,1179,240,0,0,0,0
612,711,130,0,0,0,0
613,848,146,0,0,0,0
614,442,99,0,0,0,0
615,912,243,0,0,0,0
616,1086,16,0,0,0,0
617,778,244,0,0,0,0
618,668,245,0,0,0,0
619,141,250,0,0,0,0
620,537,105,0,0,0,0
621,285,146,0,0,0,0
622,483,111,0,0,0,0
623,966,116,0,0,0,0
624,466,103,0,0,0,0
625,55,246,0,0,0,0
626,1108,5,0,0,0,0
627,990,232,0,0,0,0
628,566,219,0,0,0,0
629,407,9,0,0,0,0
630,2,170,0,0,0,0
631,735,76,0,0,0,0
632,565,46,0,0,0,0
633,42,50,0,0,0,0
634,833,235,0,0,0,0
635,999,157,0,0,0,0
636,1023,2,0,0,0,0
637,414,12,0,0,0,0
638,595,266,0,0,0,0
639,488,115,0,0,0,0
640,903,227,0,0,0,0
641,1079,85,0,0,0,0
642,989,55,0,0,0,0
643,1164,129,0,0,0,0
644,875,78,0,0,0,0
645,618,215,0,0,0,0
646,381,3,0,0,0,0
647,271,293,0,0,0,0
648,453,117,0,0,0,0
649,679,31,0,0,0,0
650,924,61,0,0,0,0
651,310,96,0,0,0,0
652,271,134,0,0,0,0
653,208,52,0,0,0,0
654,52,262,0,0,0,0
655,801,92,0,0,0,0
656,520,172,0,0,0,0
657,568,165,0,0,0,0
658,164,283,0,0,0,0
659,837,108,0,0,0,0
660,837,15,0,0,0,0
661,209,260,0,0,0,0
662,760,135,0,0,0,0
663,861,291,0,0,0,0
664,977,256,0,0,0,0
665,135,24,0,0,0,0
666,669,211,0,0,0,0
667,433,185,0,0,0,0
668,753,20,0,0,0,0
669,813,166,0,0,0,0
670,715,137,0,0,0,0
671,1041,135,0,0,0,0
672,15,22,0,0,0,0
673,259,28,0,0,0,0
674,720,196,0,0,0,0
675,385,174,0,0,0,0
676,703,183,0,0,0,0
677,28,281,0,0,0,0
678,253,234,0,0,0,0
679,1148,115,0,0,0,0
680,660,18,0,0,0,0
681,31,251,0,0,0,0
682,357,276,0,0,0,0
683,321,258,0,0,0,0
684,820,238,0,0,0,0
685,587,118,0,0,0,0
686,259,278,0,0,0,0
687,107,191,0,0,0,0
688,790,77,0,0,0,0
689,883,108,0,0,0,0
690,481,25,0,0,0,0
691,172,138,0,0,0,0
692,168,184,0,0,0,0
693,526,18,0,0,0,0
694,835,154,0,0,0,0
695,1150,58,0,0,0,0
696,706,175,0,0,0,0
697,569,36,0,0,0,0
698,901,226,0,0,0,0
699,13,93,0,0,0,0
700,1078,98,0,0,0,0
701,162,102,0,0,0,0
702,682,126,0,0,0,0
703,986,158,0,0,0,0
704,39,235,0,0,0,0
705,271,22,0,0,0,0
706,942,297,0,0,0,0
707,389,95,0,0,0,0
708,65,34,0,0,0,0
709,929,105,0,0,0,0
710,659,60,0,0,0,0
711,990,16,0,0,0,0
712,689,171,0,0,0,0
713,944,26,0,0,0,0
714,593,238,0,0,0,0
715,1093,130,0,0,0,0
716,346,266,0,0,0,0
717,347,259,0,0,0,0
718,50,213,0,0,0,0
719,529,210,0,0,0,0
720,289,99,0,0,0,0
721,192,292,0,0,0,0
722,62,229,0,0,0,0
723,518,293,0,0,0,0
724,888,190,0,0,0,0
725,620,187,0,0,0,0
726,763,142,0,0,0,0
727,931,68,0,0,0,0
728,697,94,0,0,0,0
729,139,107,0,0,0,0
730,458,36,0,0,0,0
731,1057,236,0,0,0,0
732,812,19,0,0,0,0
733,1176,23,0,0,0,0
734,775,294,0,0,0,0
735,223,199,0,0,0,0
736,966,198,0,0,0,0
737,901,157,0,0,0,0
738,712,5,0,0,0,0
739,1128,181,0,0,0,0
740,166,158,0,0,0,0
741,772,113,0,0,0,0
742,504,213,0,0,0,0
743,509,269,0,0,0,0
744,898,39,0,0,0,0
745,1180,39,0,0,0,0
746,383,67,0,0,0,0
747,71,198,0,0,0,0
748,1001,255,0,0,0,0
749,835,178,0,0,0,0
750,1133,230,0,0,0,0
751,508,75,0,0,0,0
752,1119,121,0,0,0,0
753,229,54,0,0,0,0
754,828,179,0,0,0,0
755,1058,165,0,0,0,0
756,668,208,0,0,0,0
757,590,61,0,0,0,0
758,119,113,0,0,0,0
759,430,177,0,0,0,0
760,797,174,0,0,0,0
761,191,210,0,0,0,0
762,417,183,0,0,0,0
763,418,268,0,0,0,0
764,1049,128,0,0,0,0
765,1028,139,0,0,0,0
766,116,299,0,0,0,0
767,1015,138,0,0,0,0
768,437,241,0,0,0,0
769,118,122,0,0,0,0
770,1115,73,0,0,0,0
771,902,180,0,0,0,0
772,691,83,0,0,0,0
773,290,1,0,0,0,0
774,1071,84,0,0,0,0
775,129,17,0,0,0,0
776,418,177,0,0,0,0
777,1197,180,0,0,0,0
778,737,57,0,0,0,0
779,1096,50,0,0,0,0
780,351,263,0,0,0,0
781,943,300,0,0,0,0
782,889,196,0,0,0,0
783,221,145,0,0,0,0
784,64,178,0,0,0,0
785,792,266,0,0,0,0
786,49,191,0,0,0,0
787,417,64,0,0,0,0
788,1044,275,0,0,0,0
789,798,56,0,0,0,0
790,257,24,0,0,0,0
791,69,121,0,0,0,0
792,726,209,0,0,0,0
793,868,174,0,0,0,0
794,944,166,0,0,0,0
795,353,149,0,0,0,0
796,667,97,0,0,0,0
797,818,255,0,0,0,0
798,643,271,0,0,0,0
799,819,53,0,0,0,0
800,49,49,0,0,0,0
801,1090,132,0,0,0,0
802,248,177,0,0,0,0
803,441,29,0,0,0,0
804,667,131,0,0,0,0
805,1149,158,0,0,0,0
806,126,232,0,0,0,0
807,413,35,0,0,0,0
808,1199,55,0,0,0,0
809,422,28,0,0,0,0
810,735,43,0,0,0,0
811,788,176,0,0,0,0
812,898,192,0,0,0,0
813,976,223,0,0,0,0
814,452,1,0,0,0,0
815,6,155,0,0,0,0
816,178,297,0,0,0,0
817,534,280,0,0,0,0
818,78,15,0,0,0,0
819,198,152,0,0,0,0
820,881,282,0,0,0,0
821,1196,158,0,0,0,0
822,37,298,0,0,0,0
823,339,21,0,0,0,0
824,362,25,0,0,0,0
825,645,104,0,0,0,0
826,778,288,0,0,0,0
827,591,250,0,0,0,0
828,1040,281,0,0,0,0
829,912,290,0,0,0,0
830,132,247,0,0,0,0
831,532,107,0,0,0,0
832,378,10,0,0,0,0
833,1005,201,0,0,0,0
834,42,3,0,0,0,0
835,526,262,0,0,0,0
836,297,232,0,0,0,0
837,570,124,0,0,0,0
838,457,159,0,0,0,0
839,1000,104,0,0,0,0
840,741,291,0,0,0,0
841,931,235,0,0,0,0
842,440,101,0,0,0,0
843,8,48,0,0,0,0
844,304,262,0,0,0,0
845,169,209,0,0,0,0
846,756,275,0,0,0,0
847,957,79,0,0,0,0
848,1020,102,0,0,0,0
849,755,143,0,0,0,0
850,1111,206,0,0,0,0
851,690,56,0,0,0,0
852,670,272,0,0,0,0
853,429,26,0,0,0,0
854,1005,151,0,0,0,0
855,601,194,0,0,0,0
856,838,229,0,0,0,0
857,437,287,0,0,0,0
858,738,160,0,0,0,0
859,2,232,0,0,0,0
860,613,292,0,0,0,0
861,67,216,0,0,0,0
862,1062,155,0,0,0,0
863,172,272,0,0,0,0
864,811,254,0,0,0,0
865,1057,115,0,0,0,0
866,76,94,0,0,0,0
867,246,286,0,0,0,0
868,697,99,0,0,0,0
869,17,26,0,0,0,0
870,629,129,0,0,0,0
871,113,162,0,0,0,0
872,482,23,0,0,0,0
873,818,252,0,0,0,0
874,511,200,0,0,0,0
875,1140,107,0,0,0,0
876,51,8,0,0,0,0
877,537,112,0,0,0,0
878,101,110,0,0,0,0
879,217,263,0,0,0,0
880,539,107,0,0,0,0
881,352,230,0,0,0,0
882,311,126,0,0,0,0
883,225,293,0,0,0,0
884,454,144,0,0,0,0
885,49,83,0,0,0,0
886,1103,142,0,0,0,0
887,357,70,0,0,0,0
888,700,270,0,0,0,0
889,1088,72,0,0,0,0
890,872,60,0,0,0,0
891,321,211,0,0,0,0
892,472,62,0,0,0,0
893,1127,102,0,0,0,0
894,61,145,0,0,0,0
895,28,240,0,0,0,0
896,1150,2,0,0,0,0
897,762,74,0,0,0,0
898,214,88,0,0,0,0
899,1092,284,0,0,0,0
900,71,103,0,0,0,0
901,262,102,0,0,0,0
902,668,142,0,0,0,0
903,82,93,0,0,0,0
904,846,182,0,0,0,0
905,858,185,0,0,0,0
906,988,104,0,0,0,0
907,1056,134,0,0,0,0
908,700,167,0,0,0,0
909,438,173,0,0,0,0
910,257,194,0,0,0,0
911,865,185,0,0,0,0
912,138,297,0,0,0,0
913,454,111,0,0,0,0
914,184,43,0,0,0,0
915,439,61,0,0,0,0
916,287,34,0,0,0,0
917,380,67,0,0,0,0
918,955,221,0,0,0,0
919,880,300,0,0,0,0
920,116,225,0,0,0,0
921,160,82,0,0,0,0
922,1129,263,0,0,0,0
923,823,14,0,0,0,0
924,143,42,0,0,0,0
925,735,52,0,0,0,0
926,901,262,0,0,0,0
927,733,210,0,0,0,0
928,778,46,0,0,0,0
929,468,158,0,0,0,0
930,26,296,0,0,0,0
931,108,227,0,0,0,0
932,113,159,0,0,0,0
933,1054,280,0,0,0,0
934,1191,248,0,0,0,0
935,378,190,0,0,0,0
936,383,168,0,0,0,0
937,629,273,0,0,0,0
938,463,234,0,0,0,0
939,581,221,0,0,0,0
940,687,194,0,0,0,0
941,31,18,0,0,0,0
942,1128,20,0,0,0,0
943,457,244,0,0,0,0
944,697,59,0,0,0,0
945,687,143,0,0,0,0
946,537,58,0,0,0,0
947,41,21,0,0,0,0
948,613,138,0,0,0,0
949,422,121,0,0,0,0
950,1158,102,0,0,0,0
951,189,241,0,0,0,0
952,761,30,0,0,0,0
953,978,210,0,0,0,0
954,575,170,0,0,0,0
955,655,236,0,0,0,0
956,1046,9,0,0,0,0
957,640,219,0,0,0,0
958,1004,39,0,0,0,0
959,483,175,0,0,0,0
960,724,7,0,0,0,0
961,516,256,0,0,0,0
962,347,79,0,0,0,0
963,322,65,0,0,0,0
964,627,279,0,0,0,0
965,910,55,0,0,0,0
966,943,83,0,0,0,0
967,639,2,0,0,0,0
968,783,207,0,0,0,0
969,202,129,0,0,0,0
970,120,238,0,0,0,0
971,737,80,0,0,0,0
972,117,81,0,0,0,0
973,818,155,0,0,0,0
974,676,84,0,0,0,0
975,21,36,0,0,0,0
976,137,173,0,0,0,0
977,1125,106,0,0,0,0
978,936,67,0,0,0,0
979,175,292,0,0,0,0
980,652,33,0,0,0,0
981,1167,68,0,0,0,0
982,933,290,0,0,0,0
983,1051,208,0,0,0,0
984,859,221,0,0,0,0
985,1139,117,0,0,0,0
986,898,200,0,0,0,0
987,552,263,0,0,0,0
988,844,172,0,0,0,0
