268,929,231,0,normal,0,0
269,1031,37,0,normal,0,0
270,345,156,0,normal,0,0
271,504,178,0,normal,0,0
272,172,287,0,normal,0,0
273,80,157,0,normal,0,0
274,839,173,0,normal,0,0
275,781,118,0,normal,0,0
276,590,275,0,normal,0,0
277,481,159,0,normal,0,0
278,282,51,0,normal,0,0
279,1088,56,0,normal,0,0
280,167,124,0,normal,0,0
281,34,229,0,normal,0,0
282,1128,14,0,normal,0,0
283,751,59,0,normal,0,0
284,157,264,0,normal,0,0
285,815,126,0,normal,0,0
286,148,8,0,normal,0,0
287,1142,51,0,normal,0,0
288,666,235,0,normal,0,0
289,45,9,0,normal,0,0
290,440,264,0,normal,0,0
291,466,218,0,normal,0,0
292,410,230,0,normal,0,0
293,1005,225,0,normal,0,0
294,641,142,0,normal,0,0
295,995,123,0,normal,0,0
296,99,289,0,normal,0,0
297,907,189,0,normal,0,0
298,102,1,0,normal,0,0
299,121,225,0,normal,0,0
300,1076,202,0,normal,0,0
301,757,248,0,normal,0,0
302,1188,97,0,normal,0,0
303,502,234,0,normal,0,0
304,985,73,0,normal,0,0
305,1095,148,0,normal,0,0
306,1148,251,0,normal,0,0
307,734,23,0,normal,0,0
308,1102,165,0,normal,0,0
309,1097,84,0,normal,0,0
310,447,272,0,normal,0,0
311,1024,206,0,normal,0,0
312,202,176,0,normal,0,0
313,1148,112,0,normal,0,0
314,437,290,0,normal,0,0
315,127,240,0,normal,0,0
316,1104,234,0,normal,0,0
317,300,43,0,normal,0,0
318,681,219,0,normal,0,0
319,500,167,0,normal,0,0
320,1092,168,0,normal,0,0
321,446,216,0,normal,0,0
322,489,162,0,normal,0,0
323,1137,199,0,normal,0,0
324,949,53,0,normal,0,0
325,659,31,0,normal,0,0
326,1093,285,0,normal,0,0
327,797,102,0,normal,0,0
328,783,182,0,normal,0,0
329,1061,198,0,normal,0,0
330,553,163,0,normal,0,0
331,1083,13,0,normal,0,0
332,290,94,0,normal,0,0
333,679,130,0,normal,0,0
334,320,59,0,normal,0,0
335,14,71,0,normal,0,0
336,1038,78,0,normal,0,0
337,1056,34,0,normal,0,0
338,843,244,0,normal,0,0
339,291,131,0,normal,0,0
340,899,50,0,normal,0,0
341,1162,241,0,normal,0,0
342,320,215,0,normal,0,0
343,906,298,0,normal,0,0
344,188,33,0,normal,0,0
345,891,45,0,normal,0,0
346,897,268,0,normal,0,0
347,857,38,0,normal,0,0
348,537,87,0,normal,0,0
349,91,43,0,normal,0,0
350,363,81,0,normal,0,0
351,858,76,0,normal,0,0
352,307,200,0,normal,0,0
353,969,294,0,normal,0,0
354,503,28,0,normal,0,0
355,466,139,0,normal,0,0
356,47,195,0,normal,0,0
357,331,263,0,normal,0,0
358,55,58,0,normal,0,0
359,668,215,0,normal,0,0
360,286,15,0,normal,0,0
361,1155,182,0,normal,0,0
362,971,34,0,normal,0,0
363,667,112,0,normal,0,0
364,163,280,0,normal,0,0
365,1072,133,0,normal,0,0
366,1175,255,0,normal,0,0
367,36,230,0,normal,0,0
368,573,153,0,normal,0,0
369,572,233,0,normal,0,0
370,418,42,0,normal,0,0
371,14,164,0,normal,0,0
372,902,208,0,normal,0,0
373,439,159,0,normal,0,0
374,512,78,0,normal,0,0
375,187,121,0,normal,0,0
376,743,76,0,normal,0,0
377,909,143,0,normal,0,0
378,12,35,0,normal,0,0
379,282,178,0,normal,0,0
380,1180,124,0,normal,0,0
381,751,198,0,normal,0,0
382,936,269,0,normal,0,0
383,283,204,0,normal,0,0
384,970,223,0,normal,0,0
385,971,52,0,normal,0,0
386,13,131,0,normal,0,0
387,1152,42,0,normal,0,0
388,366,225,0,normal,0,0
389,639,148,0,normal,0,0
390,206,172,0,normal,0,0
391,585,53,0,normal,0,0
392,405,210,0,normal,0,0
393,1109,65,0,normal,0,0
394,1153,214,0,normal,0,0
395,812,182,0,normal,0,0
396,620,258,0,normal,0,0
397,397,36,0,normal,0,0
398,857,145,0,normal,0,0
399,1180,95,0,normal,0,0
400,137,86,0,normal,0,0
401,256,83,0,normal,0,0
402,521,155,0,normal,0,0
403,920,269,0,normal,0,0
404,298,229,0,normal,0,0
405,811,143,0,normal,0,0
406,713,174,0,normal,0,0
407,1068,264,0,normal,0,0
408,540,163,0,normal,0,0
409,151,150,0,normal,0,0
410,728,100,0,normal,0,0
411,139,196,0,normal,0,0
412,33,19,0,normal,0,0
413,468,12,0,normal,0,0
414,1088,244,0,normal,0,0
415,138,190,0,normal,0,0
416,488,258,0,normal,0,0
417,773,259,0,normal,0,0
418,860,126,0,normal,0,0
419,877,284,0,normal,0,0
420,189,272,0,normal,0,0
421,298,139,0,normal,0,0
422,123,166,0,normal,0,0
423,974,8,0,normal,0,0
424,1036,72,0,normal,0,0
425,651,217,0,normal,0,0
426,371,166,0,normal,0,0
427,775,181,0,normal,0,0
428,798,37,0,normal,0,0
429,1108,116,0,normal,0,0
430,1147,180,0,normal,0,0
431,595,83,0,normal,0,0
432,813,233,0,normal,0,0
433,346,89,0,normal,0,0
434,1181,43,0,normal,0,0
435,503,201,0,normal,0,0
436,315,167,0,normal,0,0
437,659,10,0,normal,0,0
438,429,260,0,normal,0,0
439,1174,230,0,normal,0,0
440,92,174,0,normal,0,0
441,217,150,0,normal,0,0
442,771,13,0,normal,0,0
443,629,123,0,normal,0,0
444,948,236,0,normal,0,0
445,391,4,0,normal,0,0
446,913,175,0,normal,0,0
447,891,96,0,normal,0,0
448,749,103,0,normal,0,0
449,1094,132,0,normal,0,0
450,831,183,0,normal,0,0
451,989,32,0,normal,0,0
452,698,215,0,normal,0,0
453,364,298,0,normal,0,0
454,1115,223,0,normal,0,0
455,812,250,0,normal,0,0
456,745,297,0,normal,0,0
457,615,215,0,normal,0,0
458,489,61,0,normal,0,0
459,1167,115,0,normal,0,0
460,1176,299,0,normal,0,0
461,148,36,0,normal,0,0
462,917,270,0,normal,0,0
463,144,28,0,normal,0,0
464,857,224,0,normal,0,0
465,480,259,0,normal,0,0
466,194,138,0,normal,0,0
467,250,157,0,normal,0,0
468,384,133,0,normal,0,0
469,582,292,0,normal,0,0
470,533,76,0,normal,0,0
471,201,15,0,normal,0,0
472,498,133,0,normal,0,0
473,185,95,0,normal,0,0
474,573,40,0,normal,0,0
475,258,198,0,normal,0,0
476,723,110,0,normal,0,0
477,750,126,0,normal,0,0
478,1159,240,0,normal,0,0
479,381,103,0,normal,0,0
480,121,147,0,normal,0,0
481,880,59,0,normal,0,0
482,904,119,0,normal,0,0
483,428,93,0,normal,0,0
484,508,182,0,normal,0,0
485,1080,136,0,normal,0,0
486,156,213,0,normal,0,0
487,250,41,0,normal,0,0
488,313,294,0,normal,0,0
489,497,240,0,normal,0,0
490,822,264,0,normal,0,0
491,177,223,0,normal,0,0
492,243,162,0,normal,0,0
493,819,294,0,normal,0,0
494,981,293,0,normal,0,0
495,400,192,0,normal,0,0
496,1104,190,0,normal,0,0
497,619,91,0,normal,0,0
498,1122,277,0,normal,0,0
499,228,103,0,normal,0,0
500,728,55,0,normal,0,0
501,407,119,0,normal,0,0
502,1137,192,0,normal,0,0
503,101,240,0,normal,0,0
504,622,120,0,normal,0,0
505,1093,42,0,normal,0,0
506,91,117,0,normal,0,0
507,1023,233,0,normal,0,0
508,416,204,0,normal,0,0
509,595,160,0,normal,0,0
510,272,262,0,normal,0,0
511,428,140,0,normal,0,0
512,995,94,0,normal,0,0
513,61,243,0,normal,0,0
514,26,259,0,normal,0,0
515,1143,21,0,normal,0,0
516,329,165,0,normal,0,0
517,390,178,0,normal,0,0
518,1074,3,0,normal,0,0
519,701,218,0,normal,0,0
520,903,284,0,normal,0,0
521,777,140,0,normal,0,0
522,815,216,0,normal,0,0
523,227,128,0,normal,0,0
524,272,22,0,normal,0,0
525,897,55,0,normal,0,0
526,1113,16,0,normal,0,0
527,920,12,0,normal,0,0
528,1030,228,0,normal,0,0
529,1076,68,0,normal,0,0
530,286,98,0,normal,0,0
531,1131,37,0,normal,0,0
532,73,262,0,normal,0,0
533,985,76,0,normal,0,0
534,985,159,0,normal,0,0
535,1113,3,0,normal,0,0
536,668,122,0,normal,0,0
537,18,14,0,normal,0,0
538,695,279,0,normal,0,0
539,126,63,0,normal,0,0
540,827,283,0,normal,0,0
541,78,258,0,normal,0,0
542,624,124,0,normal,0,0
543,910,271,0,normal,0,0
544,938,273,0,normal,0,0
545,967,183,0,normal,0,0
546,1053,110,0,normal,0,0
547,151,70,0,normal,0,0
548,447,120,0,normal,0,0
549,245,240,0,normal,0,0
550,608,184,0,normal,0,0
551,59,114,0,normal,0,0
552,1164,126,0,normal,0,0
553,9,281,0,normal,0,0
554,834,104,0,normal,0,0
555,727,5,0,normal,0,0
556,512,215,0,normal,0,0
557,585,93,0,normal,0,0
558,1185,48,0,normal,0,0
559,327,131,0,normal,0,0
560,399,178,0,normal,0,0
561,539,286,0,normal,0,0
562,377,219,0,normal,0,0
563,1022,25,0,normal,0,0
564,976,234,0,normal,0,0
565,1193,262,0,normal,0,0
566,832,40,0,normal,0,0
567,1110,278,0,normal,0,0
568,237,257,0,normal,0,0
569,270,264,0,normal,0,0
570,662,210,0,normal,0,0
571,354,134,0,normal,0,0
572,421,132,0,normal,0,0
573,67,5,0,normal,0,0
574,446,222,0,normal,0,0
575,205,141,0,normal,0,0
576,996,76,0,normal,0,0
577,664,234,0,normal,0,0
578,697,254,0,normal,0,0
579,183,194,0,normal,0,0
580,641,153,0,normal,0,0
581,832,297,0,normal,0,0
582,903,291,0,normal,0,0
583,315,86,0,normal,0,0
584,846,172,0,normal,0,0
585,457,71,0,normal,0,0
586,185,5,0,normal,0,0
587,292,260,0,normal,0,0
588,1132,36,0,normal,0,0
589,951,36,0,normal,0,0
590,1104,294,0,normal,0,0
591,345,135,0,normal,0,0
592,242,271,0,normal,0,0
593,558,74,0,normal,0,0
594,80,277,0,normal,0,0
595,359,8,0,normal,0,0
596,252,154,0,normal,0,0
597,154,245,0,normal,0,0
598,95,201,0,normal,0,0
599,1081,161,0,normal,0,0
600,1002,59,0,normal,0,0
601,695,218,0,normal,0,0
602,78,211,0,normal,0,0
603,158,208,0,normal,0,0
604,825,201,0,normal,0,0
605,674,284,0,normal,0,0
606,1166,190,0,normal,0,0
607,749,141,0,normal,0,0
608,739,145,0,normal,0,0
609,657,51,0,normal,0,0
610,710,239,0,normal,0,0
611,275,279,0,normal,0,0
612,1091,182,0,normal,0,0
613,615,185,0,normal,0,0
614,1131,237,0,normal,0,0
615,520,145,0,normal,0,0
616,759,191,0,normal,0,0
617,634,112,0,normal,0,0
618,535,84,0,normal,0,0
619,1130,147,0,normal,0,0
620,1,121,0,normal,0,0
621,1101,86,0,normal,0,0
622,941,57,0,normal,0,0
623,93,2,0,normal,0,0
624,818,96,0,normal,0,0
625,1034,40,0,normal,0,0
626,209,238,0,normal,0,0
627,197,165,0,normal,0,0
628,887,232,0,normal,0,0
629,669,278,0,normal,0,0
630,651,162,0,normal,0,0
631,68,129,0,normal,0,0
632,10,8,0,normal,0,0
633,607,136,0,normal,0,0
634,474,101,0,normal,0,0
635,645,187,0,normal,0,0
636,436,32,0,normal,0,0
637,544,66,0,normal,0,0
638,782,74,0,normal,0,0
639,181,161,0,normal,0,0
640,245,43,0,normal,0,0
641,1147,98,0,normal,0,0
642,648,24,0,normal,0,0
643,462,142,0,normal,0,0
644,1175,153,0,normal,0,0
645,360,25,0,normal,0,0
646,976,178,0,normal,0,0
647,965,108,0,normal,0,0
648,804,194,0,normal,0,0
649,629,146,0,normal,0,0
650,934,240,0,normal,0,0
651,556,98,0,normal,0,0
652,704,117,0,normal,0,0
653,854,298,0,normal,0,0
654,784,11,0,normal,0,0
655,1189,298,0,normal,0,0
656,204,269,0,normal,0,0
657,1191,239,0,normal,0,0
658,914,94,0,normal,0,0
659,925,120,0,normal,0,0
660,307,193,0,normal,0,0
661,183,13,0,normal,0,0
662,7,224,0,normal,0,0
663,52,215,0,normal,0,0
664,66,236,0,normal,0,0
665,294,243,0,normal,0,0
666,686,264,0,normal,0,0
667,901,185,0,normal,0,0
668,389,58,0,normal,0,0
669,830,259,0,normal,0,0
670,996,278,0,normal,0,0
671,945,297,0,normal,0,0
672,586,32,0,normal,0,0
673,1117,235,0,normal,0,0
674,513,129,0,normal,0,0
675,1197,218,0,normal,0,0
676,991,253,0,normal,0,0
677,834,19,0,normal,0,0
678,276,5,0,normal,0,0
679,543,177,0,normal,0,0
680,746,213,0,normal,0,0
681,894,142,0,normal,0,0
682,1119,204,0,normal,0,0
683,1162,244,0,normal,0,0
684,146,148,0,normal,0,0
685,1041,82,0,normal,0,0
686,812,134,0,normal,0,0
687,657,139,0,normal,0,0
688,659,9,0,normal,0,0
689,946,98,0,normal,0,0
690,38,260,0,normal,0,0
691,743,221,0,normal,0,0
692,909,181,0,normal,0,0
693,399,70,0,normal,0,0
694,965,249,0,normal,0,0
695,598,264,0,normal,0,0
696,744,117,0,normal,0,0
697,90,174,0,normal,0,0
698,83,7,0,normal,0,0
699,687,207,0,normal,0,0
700,380,210,0,normal,0,0
701,321,190,0,normal,0,0
702,1050,107,0,normal,0,0
703,1056,198,0,normal,0,0
704,408,70,0,normal,0,0
705,690,31,0,normal,0,0
706,1116,253,0,normal,0,0
707,146,63,0,normal,0,0
708,128,254,0,normal,0,0
709,1080,49,0,normal,0,0
710,1147,87,0,normal,0,0
711,567,117,0,normal,0,0
712,603,139,0,normal,0,0
713,721,195,0,normal,0,0
714,492,91,0,normal,0,0
715,867,7,0,normal,0,0
716,600,15,0,normal,0,0
717,502,171,0,normal,0,0
718,372,29,0,normal,0,0
719,754,22,0,normal,0,0
720,270,291,0,normal,0,0
721,494,109,0,normal,0,0
722,816,150,0,normal,0,0
723,874,187,0,normal,0,0
724,171,88,0,normal,0,0
725,373,87,0,normal,0,0
726,365,263,0,normal,0,0
727,676,136,0,normal,0,0
728,1010,123,0,normal,0,0
729,983,252,0,normal,0,0
730,430,225,0,normal,0,0
731,71,27,0,normal,0,0
732,1012,14,0,normal,0,0
733,643,26,0,normal,0,0
734,1196,201,0,normal,0,0
735,16,68,0,normal,0,0
736,851,214,0,normal,0,0
737,688,32,0,normal,0,0
738,965,29,0,normal,0,0
739,21,5,0,normal,0,0
740,764,146,0,normal,0,0
741,853,218,0,normal,0,0
742,571,5,0,normal,0,0
743,90,114,0,normal,0,0
744,65,2,0,normal,0,0
745,392,89,0,normal,0,0
746,843,88,0,normal,0,0
747,245,153,0,normal,0,0
748,750,278,0,normal,0,0
749,1103,37,0,normal,0,0
750,1154,146,0,normal,0,0
751,509,227,0,normal,0,0
752,266,196,0,normal,0,0
753,314,178,0,normal,0,0
754,25,54,0,normal,0,0
755,973,51,0,normal,0,0
756,1106,103,0,normal,0,0
757,1008,18,0,normal,0,0
758,45,12,0,normal,0,0
759,156,93,0,normal,0,0
760,524,40,0,normal,0,0
761,144,229,0,normal,0,0
762,1190,178,0,normal,0,0
763,532,185,0,normal,0,0
764,759,155,0,normal,0,0
765,326,89,0,normal,0,0
766,445,288,0,normal,0,0
767,633,38,0,normal,0,0
768,938,218,0,normal,0,0
769,844,147,0,normal,0,0
770,284,105,0,normal,0,0
771,151,281,0,normal,0,0
772,435,68,0,normal,0,0
773,136,37,0,normal,0,0
774,582,255,0,normal,0,0
775,827,217,0,normal,0,0
776,805,78,0,normal,0,0
777,1012,283,0,normal,0,0
778,719,147,0,normal,0,0
779,872,83,0,normal,0,0
780,236,202,0,normal,0,0
781,29,56,0,normal,0,0
782,151,133,0,normal,0,0
783,249,61,0,normal,0,0
784,678,238,0,normal,0,0
785,712,161,0,normal,0,0
786,907,188,0,normal,0,0
787,330,78,0,normal,0,0
788,301,50,0,normal,0,0
789,284,6,0,normal,0,0
790,987,38,0,normal,0,0
791,361,11,0,normal,0,0
792,677,36,0,normal,0,0
793,900,231,0,normal,0,0
794,646,52,0,normal,0,0
795,629,239,0,normal,0,0
796,923,58,0,normal,0,0
797,277,256,0,normal,0,0
798,87,142,0,normal,0,0
799,725,130,0,normal,0,0
800,957,211,0,normal,0,0
801,920,203,0,normal,0,0
802,298,53,0,normal,0,0
803,1167,199,0,normal,0,0
804,1018,14,0,normal,0,0
805,508,103,0,normal,0,0
806,887,111,0,normal,0,0
807,240,183,0,normal,0,0
808,576,113,0,normal,0,0
809,1050,114,0,normal,0,0
810,769,171,0,normal,0,0
811,159,69,0,normal,0,0
812,353,230,0,normal,0,0
813,894,246,0,normal,0,0
814,122,295,0,normal,0,0
815,170,293,0,normal,0,0
816,680,281,0,normal,0,0
817,358,197,0,normal,0,0
818,1163,162,0,normal,0,0
819,474,188,0,normal,0,0
820,427,36,0,normal,0,0
821,845,75,0,normal,0,0
822,16,32,0,normal,0,0
823,783,113,0,normal,0,0
824,250,270,0,normal,0,0
825,1133,246,0,normal,0,0
826,26,201,0,normal,0,0
827,487,14,0,normal,0,0
828,315,137,0,normal,0,0
829,837,145,0,normal,0,0
830,1122,232,0,normal,0,0
831,454,259,0,normal,0,0
832,197,29,0,normal,0,0
833,960,295,0,normal,0,0
834,1008,32,0,normal,0,0
835,482,118,0,normal,0,0
836,827,240,0,normal,0,0
837,234,246,0,normal,0,0
838,467,185,0,normal,0,0
839,506,181,0,normal,0,0
840,357,160,0,normal,0,0
841,782,122,0,normal,0,0
842,239,87,0,normal,0,0
843,1195,218,0,normal,0,0
844,603,280,0,normal,0,0
845,327,174,0,normal,0,0
846,697,241,0,normal,0,0
847,173,168,0,normal,0,0
848,845,202,0,normal,0,0
849,296,169,0,normal,0,0
850,429,214,0,normal,0,0
851,359,246,0,normal,0,0
852,530,187,0,normal,0,0
853,73,136,0,normal,0,0
854,1128,260,0,normal,0,0
855,539,13,0,normal,0,0
856,871,3,0,normal,0,0
857,155,266,0,normal,0,0
858,859,216,0,normal,0,0
859,13,140,0,normal,0,0
860,1022,40,0,normal,0,0
861,92,239,0,normal,0,0
862,1087,58,0,normal,0,0
863,972,2,0,normal,0,0
864,1195,67,0,normal,0,0
865,497,204,0,normal,0,0
866,266,158,0,normal,0,0
867,514,138,0,normal,0,0
868,1025,212,0,normal,0,0
869,525,271,0,normal,0,0
870,425,28,0,normal,0,0
871,61,51,0,normal,0,0
872,304,203,0,normal,0,0
873,447,179,0,normal,0,0
874,136,118,0,normal,0,0
875,781,190,0,normal,0,0
876,456,100,0,normal,0,0
877,994,238,0,normal,0,0
878,815,222,0,normal,0,0
879,374,280,0,normal,0,0
880,139,201,0,normal,0,0
881,890,101,0,normal,0,0
882,443,28,0,normal,0,0
883,1142,90,0,normal,0,0
884,35,39,0,normal,0,0
885,777,6,0,normal,0,0
886,725,129,0,normal,0,0
887,325,217,0,normal,0,0
888,472,49,0,normal,0,0
889,1148,84,0,normal,0,0
890,3,184,0,normal,0,0
891,350,273,0,normal,0,0
892,243,154,0,normal,0,0
893,68,7,0,normal,0,0
894,376,73,0,normal,0,0
895,128,268,0,normal,0,0
896,261,85,0,normal,0,0
897,567,166,0,normal,0,0
898,818,221,0,normal,0,0
899,897,16,0,normal,0,0
900,212,129,0,normal,0,0
901,419,189,0,normal,0,0
902,987,215,0,normal,0,0
903,553,107,0,normal,0,0
904,384,32,0,normal,0,0
905,557,33,0,normal,0,0
906,1042,234,0,normal,0,0
907,1122,164,0,normal,0,0
908,326,100,0,normal,0,0
909,1000,212,0,normal,0,0
910,326,131,0,normal,0,0
911,1162,187,0,normal,0,0
912,49,279,0,normal,0,0
913,464,160,0,normal,0,0
914,681,23,0,normal,0,0
915,263,143,0,normal,0,0
916,465,227,0,normal,0,0
917,866,53,0,normal,0,0
918,693,223,0,normal,0,0
919,649,21,0,normal,0,0
920,116,109,0,normal,0,0
921,298,122,0,normal,0,0
922,1138,175,0,normal,0,0
923,240,27,0,normal,0,0
